"","plot_names","question_type","sentiment_score","subject"
"2243","sin_fr_partial","sentence",0.38923704624176,63
"2244","sin_fr_partial","sentence",-0.74584037065506,64
"2245","sin_fr_partial","sentence",-0.486189007759094,65
"2246","sin_fr_partial","sentence",-0.656451016664505,66
"2247","sin_fr_partial","sentence",0.777900457382202,67
"2248","sin_fr_partial","sentence",-0.113760650157928,68
"2249","sin_fr_partial","sentence",0.308708429336548,69
"2250","sin_fr_partial","sentence",0.820971965789795,70
"2251","sin_fr_partial","sentence",0.191854953765869,71
"2252","sin_fr_partial","sentence",-0.0236980319023132,72
"2253","sin_fr_partial","sentence",0.0245267152786255,73
"2254","sin_fr_partial","sentence",0.215532183647156,74
"2255","sin_fr_partial","sentence",0.780074119567871,75
"2256","sin_fr_partial","sentence",0.487991213798523,76
"2257","sin_fr_partial","sentence",0.557947516441345,77
"2258","sin_fr_partial","sentence",-0.659998297691345,78
"2259","sin_fr_partial","sentence",-0.423514485359192,79
"2260","sin_fr_partial","sentence",-0.399505198001862,80
"2261","sin_fr_partial","sentence",0.745818138122559,81
"2262","sin_fr_partial","sentence",0.375078916549683,82
"2263","sin_fr_partial","sentence",-0.408033072948456,83
"2264","sin_fr_partial","sentence",-0.584468692541122,84
"2265","sin_fr_partial","sentence",-0.182135283946991,85
"2266","sin_fr_partial","sentence",0.541023373603821,86
"2267","sin_fr_partial","sentence",-0.163370311260223,87
"2268","sin_fr_partial","sentence",0.449200749397278,88
"2269","sin_fr_partial","sentence",-0.569324940443039,89
"2270","sin_fr_partial","sentence",-0.210666418075562,90
"2271","sin_fr_partial","sentence",-0.629908084869385,91
"2272","sin_fr_partial","sentence",0.574313998222351,92
"2273","sin_fr_partial","sentence",-0.130486130714417,93
"2274","sin_fr_partial","sentence",0.655747056007385,94
"2275","sin_fr_partial","sentence",-0.6705242395401,95
"2276","sin_fr_partial","sentence",0.428109765052795,96
"2277","sin_fr_partial","sentence",-0.393629193305969,97
"2278","sin_fr_partial","sentence",-0.322201669216156,98
"2279","sin_fr_partial","sentence",0.709947228431702,99
"2280","sin_fr_partial","sentence",-0.713534265756607,100
"2281","sin_fr_partial","sentence",0.0606317520141602,101
"2282","sin_fr_partial","sentence",0.542073726654053,102
"2283","sin_fr_partial","sentence",0.0585243701934814,103
"2284","sin_fr_partial","sentence",0.758211493492126,104
"2285","sin_fr_partial","sentence",0.343985199928284,105
"2286","sin_fr_partial","sentence",0.180152654647827,106
"2287","sin_fr_partial","sentence",-0.198076903820038,107
"2288","sin_fr_partial","sentence",0.00331997871398926,108
"2289","sin_fr_partial","sentence",-0.33881402015686,109
"2290","sin_fr_partial","sentence",-0.209158480167389,110
"2291","sin_fr_partial","sentence",0.478962063789368,111
"2292","sin_fr_partial","sentence",0.573159456253052,112
"2293","sin_fr_partial","sentence",0.113152384757996,113
"2294","sin_fr_partial","sentence",-0.702273428440094,114
"2295","sin_fr_partial","sentence",0.297757029533386,115
"2296","sin_fr_partial","sentence",0.562516450881958,116
"2297","sin_fr_partial","sentence",-0.302172601222992,117
"2298","sin_fr_partial","sentence",-0.603058785200119,118
"2299","sin_fr_partial","sentence",0.766949415206909,119
"2300","sin_fr_partial","sentence",-0.283406019210815,120
"2301","sin_fr_partial","sentence",0.231909036636353,121
"2302","sin_fr_partial","sentence",-0.228077411651611,122
"2303","sin_fr_partial","sentence",-0.601868212223053,123
"2304","sin_fr_partial","sentence",0.424762964248657,124
"2305","sin_fr_partial","sentence",0.161795973777771,125
"2306","sin_fr_partial","sentence",-0.410767078399658,126
"2307","sin_fr_partial","sentence",0.571847319602966,127
"2308","sin_fr_partial","sentence",-0.0743631720542908,128
"2309","sin_fr_partial","sentence",-0.562766224145889,129
"2310","sin_fr_partial","sentence",0.317921161651611,130
"2311","sin_fr_partial","sentence",-0.196726024150848,131
"2312","sin_fr_partial","sentence",0.211843371391296,132
"2313","sin_fr_partial","sentence",-0.164831340312958,133
"2314","sin_fr_partial","sentence",0.673663258552551,134
"2315","sin_fr_partial","sentence",-0.657442331314087,135
"2316","sin_fr_partial","sentence",0.497127294540405,136
"2317","sin_fr_partial","sentence",-0.701623409986496,137
"2318","sin_fr_partial","sentence",0.532907366752625,138
"2319","sin_fr_partial","sentence",-0.149293184280396,139
"2320","sin_fr_partial","sentence",-0.0455644130706787,140
"2321","sin_fr_partial","sentence",-0.691271185874939,141
"2322","sin_fr_partial","sentence",-0.257495760917664,142
"2323","sin_fr_partial","sentence",-0.692561477422714,143
"2324","sin_fr_partial","sentence",0.402360081672668,144
"2325","sin_fr_partial","sentence",-0.164248883724213,145
"2326","sin_fr_partial","sentence",0.240451574325562,146
"2327","sin_fr_partial","sentence",-0.0380659103393555,147
"2328","sin_fr_partial","sentence",-0.0769012570381165,148
"2329","sin_fr_partial","sentence",-0.143468379974365,149
"2330","sin_fr_partial","sentence",-0.122808396816254,150
"2331","sin_fr_partial","sentence",0.405946373939514,151
"2332","sin_fr_partial","sentence",0.221341252326965,152
"2333","sin_fr_partial","sentence",-0.280577480792999,153
"2334","sin_fr_partial","sentence",0.695299625396729,154
"2335","sin_fr_partial","sentence",0.430325627326965,155
"2336","sin_fr_partial","sentence",-0.59570848941803,156
"2337","sin_fr_partial","sentence",0.554980754852295,157
"2338","sin_fr_partial","sentence",0.235917210578918,158
"2339","sin_fr_partial","sentence",-0.0500829815864563,159
"2340","sin_fr_partial","sentence",0.775375247001648,160
"2341","sin_fr_partial","sentence",-0.438687145709991,161
"2342","sin_fr_partial","sentence",0.758295178413391,162
"2343","sin_fr_partial","sentence",0.548472762107849,163
"2344","sin_fr_partial","sentence",0.26455545425415,164
"2345","sin_fr_partial","sentence",0.627700090408325,165
"2346","sin_fr_partial","sentence",0.0477157831192017,166
"2347","sin_fr_partial","sentence",0.716925859451294,167
"2348","sin_fr_partial","sentence",-0.320604383945465,168
"2349","sin_fr_partial","sentence",0.0593293905258179,169
"2350","sin_fr_partial","sentence",0.732770562171936,170
"2351","sin_fr_partial","sentence",-0.569104164838791,171
"2352","sin_fr_partial","sentence",0.502679347991943,172
"2353","sin_fr_partial","sentence",0.0824456214904785,173
"2354","sin_fr_partial","sentence",0.215446472167969,174
"2355","sin_fr_partial","sentence",0.00617122650146484,175
"2356","sin_fr_partial","sentence",-0.679870784282684,176
"2357","sin_fr_partial","sentence",-0.757578611373901,177
"2358","sin_fr_partial","sentence",0.0866272449493408,178
"2359","sin_fr_partial","sentence",0.784768223762512,179
"2360","sin_fr_partial","sentence",-0.756550490856171,180
"2361","sin_fr_partial","sentence",0.793659090995789,181
"2362","sin_fr_partial","sentence",-0.337184846401215,182
"2363","sin_fr_partial","sentence",-0.256339251995087,183
"2364","sin_fr_partial","sentence",0.0283596515655518,184
"2365","sin_fr_partial","sentence",-0.438543200492859,185
"2366","sin_fr_partial","sentence",-0.717865079641342,186
"2367","sin_fr_partial","sentence",0.294282197952271,187
"2368","sin_fr_partial","sentence",0.574094414710999,188
"2369","sin_fr_partial","sentence",-0.728625863790512,189
"2370","sin_fr_partial","sentence",-0.138703167438507,190
"2371","sin_fr_partial","sentence",-0.301418900489807,191
"2372","sin_fr_partial","sentence",-0.340767800807953,192
"2373","sin_fr_partial","sentence",-0.718189686536789,193
"2374","sin_fr_partial","sentence",-0.348188459873199,194
"2375","sin_fr_partial","sentence",0.0981293916702271,195
"2376","sin_fr_partial","sentence",0.231914639472961,196
"2377","sin_fr_partial","sentence",-0.602328926324844,197
"2378","sin_fr_partial","sentence",-0.0305011868476868,198
"2379","sin_fr_partial","sentence",0.517363309860229,199
"2380","sin_fr_partial","sentence",-0.588196933269501,200
"2381","sin_fr_partial","sentence",-0.368505537509918,201
"2382","sin_fr_partial","sentence",-0.453570961952209,202
"2383","sin_fr_partial","sentence",-0.127670168876648,203
"2384","sin_fr_partial","sentence",0.492862105369568,204
"2385","sin_fr_partial","sentence",-0.42216032743454,205
"2386","sin_fr_partial","sentence",-0.462841808795929,206
"2387","sin_fr_partial","sentence",0.095228910446167,207
"2388","sin_fr_partial","sentence",-0.268537878990173,208
"2389","sin_fr_partial","sentence",0.594756007194519,209
"2390","sin_fr_partial","sentence",-0.619608819484711,210
"2391","sin_fr_partial","sentence",-0.6872398853302,211
"2392","sin_fr_partial","sentence",-0.308689117431641,212
"2393","sin_fr_partial","sentence",-0.224099934101105,213
"2394","sin_fr_partial","sentence",-0.374220013618469,214
"2395","sin_fr_partial","sentence",-0.221122205257416,215
"2396","sin_fr_partial","sentence",-0.681242853403091,216
"2397","sin_fr_partial","sentence",0.700608015060425,217
"2398","sin_fr_partial","sentence",-0.660786747932434,218
"2399","sin_rf_full","sentence",-0.441269993782043,1
"2400","sin_rf_full","sentence",-0.691937774419785,2
"2401","sin_rf_full","sentence",0.588014602661133,3
"2402","sin_rf_full","sentence",-0.164043307304382,4
"2403","sin_rf_full","sentence",-0.333197176456451,5
"2404","sin_rf_full","sentence",0.629592537879944,6
"2405","sin_rf_full","sentence",-0.257790863513947,7
"2406","sin_rf_full","sentence",-0.73093169927597,8
"2407","sin_rf_full","sentence",-0.71685978770256,9
"2408","sin_rf_full","sentence",-0.617415338754654,10
"2409","sin_rf_full","sentence",0.694060802459717,11
"2410","sin_rf_full","sentence",-0.479158818721771,12
"2411","sin_rf_full","sentence",-0.603920161724091,13
"2412","sin_rf_full","sentence",-0.581719875335693,14
"2413","sin_rf_full","sentence",-0.673924952745438,15
"2414","sin_rf_full","sentence",0.467911243438721,16
"2415","sin_rf_full","sentence",-0.734987825155258,17
"2416","sin_rf_full","sentence",-0.630759477615356,18
"2417","sin_rf_full","sentence",-0.301703929901123,19
"2418","sin_rf_full","sentence",-0.653923809528351,20
"2419","sin_rf_full","sentence",-0.300667822360992,21
"2420","sin_rf_full","sentence",-0.796424806118011,22
"2421","sin_rf_full","sentence",-0.258033215999603,23
"2422","sin_rf_full","sentence",-0.231021225452423,24
"2423","sin_rf_full","sentence",-0.131567060947418,25
"2424","sin_rf_full","sentence",0.551742434501648,26
"2425","sin_rf_full","sentence",-0.569469660520554,27
"2426","sin_rf_full","sentence",-0.678638935089111,28
"2427","sin_rf_full","sentence",0.547335505485535,29
"2428","sin_rf_full","sentence",0.47255265712738,30
"2429","sin_rf_full","sentence",-0.304906725883484,31
"2430","sin_rf_full","sentence",-0.584597498178482,32
"2431","sin_rf_full","sentence",0.661511778831482,33
"2432","sin_rf_full","sentence",-0.524422317743301,34
"2433","sin_rf_full","sentence",-0.785553440451622,35
"2434","sin_rf_full","sentence",0.531210780143738,36
"2435","sin_rf_full","sentence",-0.250741124153137,37
"2436","sin_rf_full","sentence",-0.158249020576477,38
"2437","sin_rf_full","sentence",-0.760878831148148,39
"2438","sin_rf_full","sentence",-0.787349626421928,40
"2439","sin_rf_full","sentence",-0.683345824480057,41
"2440","sin_rf_full","sentence",-0.586931854486465,42
"2441","sin_rf_full","sentence",0.166957497596741,43
"2442","sin_rf_full","sentence",-0.680276572704315,44
"2443","sin_rf_full","sentence",-0.457645416259766,45
"2444","sin_rf_full","sentence",-0.371178030967712,46
"2445","sin_rf_full","sentence",-0.603444695472717,47
"2446","sin_rf_full","sentence",-0.679956644773483,48
"2447","sin_rf_full","sentence",0.0589262247085571,49
"2448","sin_rf_full","sentence",-0.731561869382858,50
"2449","sin_rf_full","sentence",-0.699154525995255,51
"2450","sin_rf_full","sentence",-0.772408440709114,52
"2451","sin_rf_full","sentence",-0.725862920284271,53
"2452","sin_rf_full","sentence",0.583903312683105,54
"2453","sin_rf_full","sentence",0.536299705505371,55
"2454","sin_rf_full","sentence",0.134172081947327,56
"2455","sin_rf_full","sentence",-0.54339411854744,57
"2456","sin_rf_full","sentence",-0.375433027744293,58
"2457","sin_rf_full","sentence",0.755764603614807,59
"2458","sin_rf_full","sentence",-0.679865062236786,60
"2459","sin_rf_full","sentence",0.214595437049866,61
"2460","sin_rf_full","sentence",-0.704200208187103,62
"2461","sin_rf_full","sentence",-0.598846256732941,63
"2462","sin_rf_full","sentence",-0.737685024738312,64
"2463","sin_rf_full","sentence",0.237841844558716,65
"2464","sin_rf_full","sentence",-0.622248470783234,66
"2465","sin_rf_full","sentence",-0.349999248981476,67
"2466","sin_rf_full","sentence",-0.740695148706436,68
"2467","sin_rf_full","sentence",-0.114171862602234,69
"2468","sin_rf_full","sentence",-0.702648758888245,70
"2469","sin_rf_full","sentence",-0.464335381984711,71
"2470","sin_rf_full","sentence",-0.776490479707718,72
"2471","sin_rf_full","sentence",-0.747956186532974,73
"2472","sin_rf_full","sentence",-0.473998367786407,74
"2473","sin_rf_full","sentence",0.757940888404846,75
"2474","sin_rf_full","sentence",-0.731081634759903,76
"2475","sin_rf_full","sentence",0.583063244819641,77
"2476","sin_rf_full","sentence",-0.691172122955322,78
"2477","sin_rf_full","sentence",-0.0140235424041748,79
"2478","sin_rf_full","sentence",0.403170466423035,80
"2479","sin_rf_full","sentence",-0.298925220966339,81
"2480","sin_rf_full","sentence",0.347989082336426,82
"2481","sin_rf_full","sentence",-0.676942676305771,83
"2482","sin_rf_full","sentence",-0.655178397893906,84
"2483","sin_rf_full","sentence",-0.394543409347534,85
"2484","sin_rf_full","sentence",0.152461290359497,86
"2485","sin_rf_full","sentence",0.75822377204895,87
"2486","sin_rf_full","sentence",-0.591195970773697,88
"2487","sin_rf_full","sentence",-0.633527100086212,89
"2488","sin_rf_full","sentence",-0.449146866798401,90
"2489","sin_rf_full","sentence",-0.685654133558273,91
"2490","sin_rf_full","sentence",-0.652585417032242,92
"2491","sin_rf_full","sentence",-0.139280021190643,93
"2492","sin_rf_full","sentence",-0.32477468252182,94
"2493","sin_rf_full","sentence",0.0097191333770752,95
"2494","sin_rf_full","sentence",-0.698562443256378,96
"2495","sin_rf_full","sentence",-0.647987008094788,97
"2496","sin_rf_full","sentence",-0.744080126285553,98
"2497","sin_rf_full","sentence",-0.733533948659897,99
"2498","sin_rf_full","sentence",-0.222714424133301,100
"2499","sin_rf_full","sentence",-0.63032054901123,101
"2500","sin_rf_full","sentence",-0.602720469236374,102
"2501","sin_rf_full","sentence",0.240682244300842,103
"2502","sin_rf_full","sentence",-0.699032962322235,104
"2503","sin_rf_full","sentence",0.525426387786865,105
"2504","sin_rf_full","sentence",-0.503928303718567,106
"2505","sin_rf_full","sentence",-0.108586072921753,107
"2506","sin_rf_full","sentence",-0.633290499448776,108
"2507","sin_rf_full","sentence",-0.401843905448914,109
"2508","sin_rf_full","sentence",-0.552395015954971,110
"2509","sin_rf_full","sentence",-0.3747678399086,111
"2510","sin_rf_full","sentence",-0.63738888502121,112
"2511","sin_rf_full","sentence",-0.693967074155807,113
"2512","sin_rf_full","sentence",-0.716375529766083,114
"2513","sin_rf_full","sentence",-0.755915105342865,115
"2514","sin_rf_full","sentence",-0.746276795864105,116
"2515","sin_rf_full","sentence",-0.170032322406769,117
"2516","sin_rf_full","sentence",-0.135295987129211,118
"2517","sin_rf_full","sentence",-0.741523265838623,119
"2518","sin_rf_full","sentence",0.109236359596252,120
"2519","sin_rf_full","sentence",-0.495757222175598,121
"2520","sin_rf_full","sentence",-0.66001558303833,122
"2521","sin_rf_full","sentence",-0.605448603630066,123
"2522","sin_rf_full","sentence",-0.409742951393127,124
"2523","sin_rf_full","sentence",0.583949685096741,125
"2524","sin_rf_full","sentence",-0.670823454856873,126
"2525","sin_rf_full","sentence",-0.43970650434494,127
"2526","sin_rf_full","sentence",-0.323926568031311,128
"2527","sin_rf_full","sentence",-0.663181126117706,129
"2528","sin_rf_full","sentence",0.4609215259552,130
"2529","sin_rf_full","sentence",-0.428786933422089,131
"2530","sin_rf_full","sentence",-0.558974981307983,132
"2531","sin_rf_full","sentence",-0.706941813230515,133
"2532","sin_rf_full","sentence",0.460024356842041,134
"2533","sin_rf_full","sentence",-0.628311961889267,135
"2534","sin_rf_full","sentence",-0.0373461246490479,136
"2535","sin_rf_full","sentence",-0.76709671318531,137
"2536","sin_rf_full","sentence",-0.334943652153015,138
"2537","sin_rf_full","sentence",-0.754387676715851,139
"2538","sin_rf_full","sentence",0.593807458877563,140
"2539","sin_rf_full","sentence",-0.783318623900414,141
"2540","sin_rf_full","sentence",-0.738689213991165,142
"2541","sin_rf_full","sentence",-0.614567548036575,143
"2542","sin_rf_full","sentence",-0.464877188205719,144
"2543","sin_rf_full","sentence",0.446256399154663,145
"2544","sin_rf_full","sentence",-0.700175702571869,146
"2545","sin_rf_full","sentence",0.306478142738342,147
"2546","sin_rf_full","sentence",0.116472482681274,148
"2547","sin_rf_full","sentence",-0.648718178272247,149
"2548","sin_rf_full","sentence",-0.784902036190033,150
"2549","sin_rf_full","sentence",-0.398020029067993,151
"2550","sin_rf_full","sentence",0.711626172065735,152
"2551","sin_rf_full","sentence",-0.667555183172226,153
"2552","sin_rf_full","sentence",-0.773386791348457,154
"2553","sin_rf_full","sentence",-0.634206414222717,155
"2554","sin_rf_full","sentence",-0.764790862798691,156
"2555","sin_rf_full","sentence",-0.0969838500022888,157
"2556","sin_rf_full","sentence",-0.0424083471298218,158
"2557","sin_rf_full","sentence",-0.0895322561264038,159
"2558","sin_rf_full","sentence",-0.804962515830994,160
"2559","sin_rf_full","sentence",0.300592064857483,161
"2560","sin_rf_full","sentence",-0.619094461202621,162
"2561","sin_rf_full","sentence",0.656381130218506,163
"2562","sin_rf_full","sentence",-0.387456119060516,164
"2563","sin_rf_full","sentence",-0.418138980865479,165
"2564","sin_rf_full","sentence",0.682201862335205,166
"2565","sin_rf_full","sentence",-0.509019613265991,167
"2566","sin_rf_full","sentence",0.361311197280884,168
"2567","sin_rf_full","sentence",-0.492664039134979,169
"2568","sin_rf_full","sentence",-0.457302868366241,170
"2569","sin_rf_full","sentence",0.691145420074463,171
"2570","sin_rf_full","sentence",-0.166825771331787,172
"2571","sin_rf_full","sentence",-0.45608651638031,173
"2572","sin_rf_full","sentence",-0.644954413175583,174
"2573","sin_rf_full","sentence",-0.102969467639923,175
"2574","sin_rf_full","sentence",0.470913648605347,176
"2575","sin_rf_full","sentence",-0.804076850414276,177
"2576","sin_rf_full","sentence",-0.603716433048248,178
"2577","sin_rf_full","sentence",0.713290929794312,179
"2578","sin_rf_full","sentence",-0.730004876852036,180
"2579","sin_rf_full","sentence",-0.560571610927582,181
"2580","sin_rf_full","sentence",-0.77728146314621,182
"2581","sin_rf_full","sentence",-0.731405198574066,183
"2582","sin_rf_full","sentence",-0.460302114486694,184
"2583","sin_rf_full","sentence",-0.700763404369354,185
"2584","sin_rf_full","sentence",-0.673639625310898,186
"2585","sin_rf_full","sentence",0.279525518417358,187
"2586","sin_rf_full","sentence",-0.440017640590668,188
"2587","sin_rf_full","sentence",0.753618240356445,189
"2588","sin_rf_full","sentence",-0.398922383785248,190
"2589","sin_rf_full","sentence",-0.72460600733757,191
"2590","sin_rf_full","sentence",0.601869821548462,192
"2591","sin_rf_full","sentence",0.769758462905884,193
"2592","sin_rf_full","sentence",-0.718523502349854,194
"2593","sin_rf_full","sentence",-0.526767611503601,195
"2594","sin_rf_full","sentence",0.159954428672791,196
"2595","sin_rf_full","sentence",0.491058111190796,197
"2596","sin_rf_full","sentence",-0.0278888344764709,198
"2597","sin_rf_full","sentence",0.556811094284058,199
"2598","sin_rf_full","sentence",-0.754327073693275,200
"2599","sin_rf_full","sentence",0.425996422767639,201
"2600","sin_rf_full","sentence",0.642673015594482,202
"2601","sin_rf_full","sentence",-0.739894151687622,203
"2602","sin_rf_full","sentence",-0.712545841932297,204
"2603","sin_rf_full","sentence",0.621169567108154,205
"2604","sin_rf_full","sentence",-0.792283430695534,206
"2605","sin_rf_full","sentence",0.432310938835144,207
"2606","sin_rf_full","sentence",0.135429501533508,208
"2607","sin_rf_full","sentence",0.491606712341309,209
"2608","sin_rf_full","sentence",-0.389573156833649,210
"2609","sin_rf_full","sentence",0.725456118583679,211
"2610","sin_rf_full","sentence",-0.158908128738403,212
"2611","sin_rf_full","sentence",-0.719090968370438,213
"2612","sin_rf_full","sentence",-0.570869088172913,214
"2613","sin_rf_full","sentence",-0.704594224691391,215
"2614","sin_rf_full","sentence",-0.688284546136856,216
"2615","sin_rf_full","sentence",-0.609518855810165,217
"2616","sin_rf_full","sentence",-0.429212510585785,218
"2617","sin_rf_partial","sentence",0.107093453407288,1
"2618","sin_rf_partial","sentence",-0.776918023824692,2
"2619","sin_rf_partial","sentence",-0.424215316772461,3
"2620","sin_rf_partial","sentence",0.660714268684387,4
"2621","sin_rf_partial","sentence",-0.220253050327301,5
"2622","sin_rf_partial","sentence",0.236274123191833,6
"2623","sin_rf_partial","sentence",-0.241444051265717,7
"2624","sin_rf_partial","sentence",-0.73296394944191,8
"2625","sin_rf_partial","sentence",-0.466618001461029,9
"2626","sin_rf_partial","sentence",0.0611658096313477,10
"2627","sin_rf_partial","sentence",-0.218904495239258,11
"2628","sin_rf_partial","sentence",-0.746245503425598,12
"2629","sin_rf_partial","sentence",0.183759212493896,13
"2630","sin_rf_partial","sentence",-0.356631100177765,14
"2631","sin_rf_partial","sentence",-0.551241338253021,15
"2632","sin_rf_partial","sentence",-0.632339268922806,16
"2633","sin_rf_partial","sentence",-0.36013787984848,17
"2634","sin_rf_partial","sentence",-0.738174498081207,18
"2635","sin_rf_partial","sentence",0.318061351776123,19
"2636","sin_rf_partial","sentence",-0.668637245893478,20
"2637","sin_rf_partial","sentence",-0.435274243354797,21
"2638","sin_rf_partial","sentence",-0.710788428783417,22
"2639","sin_rf_partial","sentence",0.526794910430908,23
"2640","sin_rf_partial","sentence",0.769421935081482,24
"2641","sin_rf_partial","sentence",0.566214084625244,25
"2642","sin_rf_partial","sentence",0.775997877120972,26
"2643","sin_rf_partial","sentence",-0.694385766983032,27
"2644","sin_rf_partial","sentence",-0.687708169221878,28
"2645","sin_rf_partial","sentence",-0.458569526672363,29
"2646","sin_rf_partial","sentence",0.570862770080566,30
"2647","sin_rf_partial","sentence",-0.548159390687943,31
"2648","sin_rf_partial","sentence",0.593329310417175,32
"2649","sin_rf_partial","sentence",-0.62678924202919,33
"2650","sin_rf_partial","sentence",-0.688660472631454,34
"2651","sin_rf_partial","sentence",-0.205254137516022,35
"2652","sin_rf_partial","sentence",0.427693963050842,36
"2653","sin_rf_partial","sentence",-0.157636165618896,37
"2654","sin_rf_partial","sentence",-0.212794363498688,38
"2655","sin_rf_partial","sentence",-0.492484450340271,39
"2656","sin_rf_partial","sentence",0.161561489105225,40
"2657","sin_rf_partial","sentence",-0.417786061763763,41
"2658","sin_rf_partial","sentence",-0.284897863864899,42
"2659","sin_rf_partial","sentence",-0.653197526931763,43
"2660","sin_rf_partial","sentence",-0.536203682422638,44
"2661","sin_rf_partial","sentence",0.163136839866638,45
"2662","sin_rf_partial","sentence",-0.766908317804337,46
"2663","sin_rf_partial","sentence",-0.51230588555336,47
"2664","sin_rf_partial","sentence",-0.612756580114365,48
"2665","sin_rf_partial","sentence",-0.671427100896835,49
"2666","sin_rf_partial","sentence",-0.00425499677658081,50
"2667","sin_rf_partial","sentence",-0.59997746348381,51
"2668","sin_rf_partial","sentence",-0.663503080606461,52
"2669","sin_rf_partial","sentence",-0.757865458726883,53
"2670","sin_rf_partial","sentence",0.454171538352966,54
"2671","sin_rf_partial","sentence",0.5984787940979,55
"2672","sin_rf_partial","sentence",0.0147014856338501,56
"2673","sin_rf_partial","sentence",0.192833304405212,57
"2674","sin_rf_partial","sentence",-0.573030352592468,58
"2675","sin_rf_partial","sentence",-0.589091837406158,59
"2676","sin_rf_partial","sentence",-0.52326488494873,60
"2677","sin_rf_partial","sentence",-0.710042506456375,61
"2678","sin_rf_partial","sentence",-0.672246366739273,62
"2679","sin_rf_partial","sentence",-0.2745600938797,63
"2680","sin_rf_partial","sentence",-0.499442636966705,64
"2681","sin_rf_partial","sentence",-0.662607461214066,65
"2682","sin_rf_partial","sentence",-0.226479291915894,66
"2683","sin_rf_partial","sentence",-0.749082237482071,67
"2684","sin_rf_partial","sentence",-0.646741062402725,68
"2685","sin_rf_partial","sentence",0.302397012710571,69
"2686","sin_rf_partial","sentence",-0.721173614263535,70
"2687","sin_rf_partial","sentence",-0.266047418117523,71
"2688","sin_rf_partial","sentence",-0.338382661342621,72
"2689","sin_rf_partial","sentence",-0.632834792137146,73
"2690","sin_rf_partial","sentence",0.591661691665649,74
"2691","sin_rf_partial","sentence",0.77083694934845,75
"2692","sin_rf_partial","sentence",0.149367690086365,76
"2693","sin_rf_partial","sentence",-0.112880885601044,77
"2694","sin_rf_partial","sentence",0.174475312232971,78
"2695","sin_rf_partial","sentence",-0.614553868770599,79
"2696","sin_rf_partial","sentence",-0.56645330786705,80
"2697","sin_rf_partial","sentence",-0.772924095392227,81
"2698","sin_rf_partial","sentence",-0.701707154512405,82
"2699","sin_rf_partial","sentence",-0.503450036048889,83
"2700","sin_rf_partial","sentence",0.485867261886597,84
"2701","sin_rf_partial","sentence",-0.696200400590897,85
"2702","sin_rf_partial","sentence",0.60020112991333,86
"2703","sin_rf_partial","sentence",-0.701753109693527,87
"2704","sin_rf_partial","sentence",0.50647246837616,88
"2705","sin_rf_partial","sentence",-0.741923272609711,89
"2706","sin_rf_partial","sentence",-0.199007391929626,90
"2707","sin_rf_partial","sentence",-0.682164341211319,91
"2708","sin_rf_partial","sentence",-0.661749541759491,92
"2709","sin_rf_partial","sentence",-0.704088002443314,93
"2710","sin_rf_partial","sentence",-0.16376656293869,94
"2711","sin_rf_partial","sentence",-0.535528391599655,95
"2712","sin_rf_partial","sentence",-0.555892586708069,96
"2713","sin_rf_partial","sentence",-0.39135068655014,97
"2714","sin_rf_partial","sentence",0.24017608165741,98
"2715","sin_rf_partial","sentence",-0.696694016456604,99
"2716","sin_rf_partial","sentence",-0.64850327372551,100
"2717","sin_rf_partial","sentence",0.600850343704224,101
"2718","sin_rf_partial","sentence",-0.711885452270508,102
"2719","sin_rf_partial","sentence",-0.247622549533844,103
"2720","sin_rf_partial","sentence",-0.220488131046295,104
"2721","sin_rf_partial","sentence",0.124474167823792,105
"2722","sin_rf_partial","sentence",0.521115183830261,106
"2723","sin_rf_partial","sentence",-0.619448840618134,107
"2724","sin_rf_partial","sentence",-0.188596904277802,108
"2725","sin_rf_partial","sentence",-0.501892179250717,109
"2726","sin_rf_partial","sentence",0.0114502906799316,110
"2727","sin_rf_partial","sentence",0.56749439239502,111
"2728","sin_rf_partial","sentence",-0.520188063383102,112
"2729","sin_rf_partial","sentence",-0.745969474315643,113
"2730","sin_rf_partial","sentence",-0.729103595018387,114
"2731","sin_rf_partial","sentence",-0.0960239768028259,115
"2732","sin_rf_partial","sentence",0.469931244850159,116
"2733","sin_rf_partial","sentence",-0.207452595233917,117
"2734","sin_rf_partial","sentence",-0.602421671152115,118
"2735","sin_rf_partial","sentence",-0.679932147264481,119
"2736","sin_rf_partial","sentence",-0.745930969715118,120
"2737","sin_rf_partial","sentence",-0.342273950576782,121
"2738","sin_rf_partial","sentence",-0.74650177359581,122
"2739","sin_rf_partial","sentence",-0.755199417471886,123
"2740","sin_rf_partial","sentence",0.640279054641724,124
"2741","sin_rf_partial","sentence",0.233558773994446,125
"2742","sin_rf_partial","sentence",0.1182861328125,126
"2743","sin_rf_partial","sentence",-0.598273992538452,127
"2744","sin_rf_partial","sentence",-0.221915245056152,128
"2745","sin_rf_partial","sentence",-0.692730307579041,129
"2746","sin_rf_partial","sentence",-0.635012716054916,130
"2747","sin_rf_partial","sentence",-0.732838422060013,131
"2748","sin_rf_partial","sentence",-0.142287194728851,132
"2749","sin_rf_partial","sentence",-0.654549807310104,133
"2750","sin_rf_partial","sentence",0.178945302963257,134
"2751","sin_rf_partial","sentence",-0.671954602003098,135
"2752","sin_rf_partial","sentence",-0.0720323920249939,136
"2753","sin_rf_partial","sentence",-0.709009289741516,137
