"","plot_names","question_type","mean","sd","plot_names.1","question_type.1","sentiment_score","subject"
"3073","positive_change_full","word",-0.236621252919009,0.511979607124353,"sin_rfr_partial","sentence",0.689266681671143,21
"3074","positive_change_partial","word",-0.306627731531038,0.503519106896508,"sin_rfr_partial","sentence",-0.173120856285095,22
"3075","negative_change_full","word",-0.467557365057665,0.443556770786925,"sin_rfr_partial","sentence",0.473524928092957,23
"3076","negative_change_partial","word",-0.188471886064481,0.544726699676091,"sin_rfr_partial","sentence",0.250350952148438,24
"3077","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"sin_rfr_partial","sentence",0.331244468688965,25
"3078","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"sin_rfr_partial","sentence",0.192906379699707,26
"3079","linear_rise","sentence",0.331391079231687,0.502230032329517,"sin_rfr_partial","sentence",-0.717683136463165,27
"3080","linear_fall","sentence",-0.428191805514721,0.401118003818491,"sin_rfr_partial","sentence",0.561965584754944,28
"3081","linear_low","sentence",-0.587170343743552,0.30327305703483,"sin_rfr_partial","sentence",-0.745352238416672,29
"3082","linear_middle","sentence",0.0990127240299085,0.560543242407224,"sin_rfr_partial","sentence",0.483005404472351,30
"3083","linear_high","sentence",0.58895254155638,0.379197317671624,"sin_rfr_partial","sentence",-0.201893091201782,31
"3084","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"sin_rfr_partial","sentence",-0.557307332754135,32
"3085","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"sin_rfr_partial","sentence",0.0124201774597168,33
"3086","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"sin_rfr_partial","sentence",0.602838397026062,34
"3087","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"sin_rfr_partial","sentence",0.0159885883331299,35
"3088","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"sin_rfr_partial","sentence",0.563587069511414,36
"3089","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"sin_rfr_partial","sentence",0.154996156692505,37
"3090","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"sin_rfr_partial","sentence",0.499354481697083,38
"3091","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"sin_rfr_partial","sentence",0.348891496658325,39
"3092","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"sin_rfr_partial","sentence",-0.231270968914032,40
"3093","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"sin_rfr_partial","sentence",-0.22593766450882,41
"3094","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"sin_rfr_partial","sentence",-0.678885877132416,42
"3095","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"sin_rfr_partial","sentence",0.563709378242493,43
"3096","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"sin_rfr_partial","sentence",0.783456087112427,44
"3097","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"sin_rfr_partial","sentence",-0.0205071568489075,45
"3098","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"sin_rfr_partial","sentence",-0.542106509208679,46
"3099","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"sin_rfr_partial","sentence",-0.556821346282959,47
"3100","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"sin_rfr_partial","sentence",-0.732631713151932,48
"3101","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"sin_rfr_partial","sentence",0.585636377334595,49
"3102","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"sin_rfr_partial","sentence",0.179925560951233,50
"3103","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"sin_rfr_partial","sentence",0.0256669521331787,51
"3104","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"sin_rfr_partial","sentence",-0.41300106048584,52
"3105","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"sin_rfr_partial","sentence",0.749863624572754,53
"3106","linear_rise","word",0.28536364928298,0.469819768572671,"sin_rfr_partial","sentence",0.240268468856812,54
"3107","linear_fall","word",-0.640355368341328,0.337475679048806,"sin_rfr_partial","sentence",0.409708857536316,55
"3108","linear_low","word",-0.623718081127613,0.347507769446827,"sin_rfr_partial","sentence",-0.620651513338089,56
"3109","linear_middle","word",-0.139504583467037,0.502979202761916,"sin_rfr_partial","sentence",0.0318609476089478,57
"3110","linear_high","word",0.493013742456742,0.437973548408927,"sin_rfr_partial","sentence",-0.287741541862488,58
"3111","exp_rise_convex","word",0.203012814420626,0.52000459927804,"sin_rfr_partial","sentence",-0.0662146806716919,59
"3112","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"sin_rfr_partial","sentence",0.205740451812744,60
"3113","exp_rise_concave","word",0.288466101666109,0.499577465660121,"sin_rfr_partial","sentence",0.761065244674683,61
"3114","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"sin_rfr_partial","sentence",-0.0460724234580994,62
"3115","sin_fr_full","word",-0.201147683443279,0.533680802135815,"sin_rfr_partial","sentence",-0.319858610630035,63
"3116","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"sin_rfr_partial","sentence",0.192669272422791,64
"3117","sin_rf_full","word",-0.433179388489198,0.443559526147244,"sin_rfr_partial","sentence",-0.697677135467529,65
"3118","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"sin_rfr_partial","sentence",-0.5430988073349,66
"3119","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"sin_rfr_partial","sentence",0.407894849777222,67
"3120","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"sin_rfr_partial","sentence",-0.225575923919678,68
"3121","sin_frf_full","word",-0.522522181477569,0.381217321610297,"sin_rfr_partial","sentence",-0.742085456848145,69
"3122","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"sin_rfr_partial","sentence",0.634565114974976,70
"3123","sin_frfr","word",-0.395940932795542,0.468940590295753,"sin_rfr_partial","sentence",-0.108423948287964,71
"3124","sin_rfrf","word",-0.527829751235629,0.353296459271676,"sin_rfr_partial","sentence",0.731634616851807,72
"3125","logistic_rise","word",0.0979851871865605,0.560454148621913,"sin_rfr_partial","sentence",0.679062128067017,73
"3126","logistic_fall","word",-0.627107820037855,0.296140265246359,"sin_rfr_partial","sentence",0.379361748695374,74
"3127","positive_change_full","word",-0.236621252919009,0.511979607124353,"sin_rfr_partial","sentence",-0.738571017980576,75
"3128","positive_change_partial","word",-0.306627731531038,0.503519106896508,"sin_rfr_partial","sentence",0.449740290641785,76
"3129","negative_change_full","word",-0.467557365057665,0.443556770786925,"sin_rfr_partial","sentence",-0.141230702400208,77
"3130","negative_change_partial","word",-0.188471886064481,0.544726699676091,"sin_rfr_partial","sentence",-0.639206796884537,78
"3131","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"sin_rfr_partial","sentence",0.530330896377563,79
"3132","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"sin_rfr_partial","sentence",-0.548853069543839,80
"3133","linear_rise","sentence",0.331391079231687,0.502230032329517,"sin_rfr_partial","sentence",-0.491592228412628,81
"3134","linear_fall","sentence",-0.428191805514721,0.401118003818491,"sin_rfr_partial","sentence",0.110495448112488,82
"3135","linear_low","sentence",-0.587170343743552,0.30327305703483,"sin_rfr_partial","sentence",0.614210486412048,83
"3136","linear_middle","sentence",0.0990127240299085,0.560543242407224,"sin_rfr_partial","sentence",-0.599251598119736,84
"3137","linear_high","sentence",0.58895254155638,0.379197317671624,"sin_rfr_partial","sentence",0.573741555213928,85
"3138","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"sin_rfr_partial","sentence",0.614518404006958,86
"3139","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"sin_rfr_partial","sentence",0.273656129837036,87
"3140","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"sin_rfr_partial","sentence",0.738295316696167,88
"3141","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"sin_rfr_partial","sentence",-0.0865978002548218,89
"3142","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"sin_rfr_partial","sentence",0.366753816604614,90
"3143","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"sin_rfr_partial","sentence",-0.334287405014038,91
"3144","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"sin_rfr_partial","sentence",0.698259353637695,92
"3145","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"sin_rfr_partial","sentence",0.64380156993866,93
"3146","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"sin_rfr_partial","sentence",0.182775139808655,94
"3147","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"sin_rfr_partial","sentence",0.612388730049133,95
"3148","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"sin_rfr_partial","sentence",0.637834787368774,96
"3149","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"sin_rfr_partial","sentence",-0.650016218423843,97
"3150","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"sin_rfr_partial","sentence",0.405275225639343,98
"3151","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"sin_rfr_partial","sentence",0.756819605827332,99
"3152","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"sin_rfr_partial","sentence",-0.695382863283157,100
"3153","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"sin_rfr_partial","sentence",0.76398491859436,101
"3154","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"sin_rfr_partial","sentence",-0.0184131264686584,102
"3155","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"sin_rfr_partial","sentence",-0.354626715183258,103
"3156","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"sin_rfr_partial","sentence",-0.390985369682312,104
"3157","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"sin_rfr_partial","sentence",-0.454895555973053,105
"3158","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"sin_rfr_partial","sentence",0.400967717170715,106
"3159","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"sin_rfr_partial","sentence",0.655699968338013,107
"3160","linear_rise","word",0.28536364928298,0.469819768572671,"sin_rfr_partial","sentence",0.301029562950134,108
"3161","linear_fall","word",-0.640355368341328,0.337475679048806,"sin_rfr_partial","sentence",-0.383401334285736,109
"3162","linear_low","word",-0.623718081127613,0.347507769446827,"sin_rfr_partial","sentence",-0.0188014507293701,110
"3163","linear_middle","word",-0.139504583467037,0.502979202761916,"sin_rfr_partial","sentence",0.574788331985474,111
"3164","linear_high","word",0.493013742456742,0.437973548408927,"sin_rfr_partial","sentence",0.73542046546936,112
"3165","exp_rise_convex","word",0.203012814420626,0.52000459927804,"sin_rfr_partial","sentence",0.462346792221069,113
"3166","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"sin_rfr_partial","sentence",-0.509888112545013,114
"3167","exp_rise_concave","word",0.288466101666109,0.499577465660121,"sin_rfr_partial","sentence",0.0477863550186157,115
"3168","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"sin_rfr_partial","sentence",0.624454498291016,116
"3169","sin_fr_full","word",-0.201147683443279,0.533680802135815,"sin_rfr_partial","sentence",-0.244916200637817,117
"3170","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"sin_rfr_partial","sentence",0.0752640962600708,118
"3171","sin_rf_full","word",-0.433179388489198,0.443559526147244,"sin_rfr_partial","sentence",0.785326600074768,119
"3172","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"sin_rfr_partial","sentence",-0.413423359394073,120
"3173","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"sin_rfr_partial","sentence",-0.333188474178314,121
"3174","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"sin_rfr_partial","sentence",-0.0729191303253174,122
"3175","sin_frf_full","word",-0.522522181477569,0.381217321610297,"sin_rfr_partial","sentence",0.183552026748657,123
"3176","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"sin_rfr_partial","sentence",0.0334606170654297,124
"3177","sin_frfr","word",-0.395940932795542,0.468940590295753,"sin_rfr_partial","sentence",0.230696558952332,125
"3178","sin_rfrf","word",-0.527829751235629,0.353296459271676,"sin_rfr_partial","sentence",0.267184734344482,126
"3179","logistic_rise","word",0.0979851871865605,0.560454148621913,"sin_rfr_partial","sentence",-0.0544196963310242,127
"3180","logistic_fall","word",-0.627107820037855,0.296140265246359,"sin_rfr_partial","sentence",-0.469273686408997,128
"3181","positive_change_full","word",-0.236621252919009,0.511979607124353,"sin_rfr_partial","sentence",-0.738749384880066,129
"3182","positive_change_partial","word",-0.306627731531038,0.503519106896508,"sin_rfr_partial","sentence",0.719026684761047,130
"3183","negative_change_full","word",-0.467557365057665,0.443556770786925,"sin_rfr_partial","sentence",-0.619895547628403,131
"3184","negative_change_partial","word",-0.188471886064481,0.544726699676091,"sin_rfr_partial","sentence",-0.551292806863785,132
"3185","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"sin_rfr_partial","sentence",-0.232800960540771,133
"3186","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"sin_rfr_partial","sentence",0.510027289390564,134
"3187","linear_rise","sentence",0.331391079231687,0.502230032329517,"sin_rfr_partial","sentence",-0.382021963596344,135
"3188","linear_fall","sentence",-0.428191805514721,0.401118003818491,"sin_rfr_partial","sentence",0.630953311920166,136
"3189","linear_low","sentence",-0.587170343743552,0.30327305703483,"sin_rfr_partial","sentence",0.362834692001343,137
"3190","linear_middle","sentence",0.0990127240299085,0.560543242407224,"sin_rfr_partial","sentence",-0.578449189662933,138
"3191","linear_high","sentence",0.58895254155638,0.379197317671624,"sin_rfr_partial","sentence",-0.0247915983200073,139
"3192","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"sin_rfr_partial","sentence",-0.607327044010162,140
"3193","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"sin_rfr_partial","sentence",-0.536337792873383,141
"3194","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"sin_rfr_partial","sentence",0.506359338760376,142
"3195","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"sin_rfr_partial","sentence",0.110217332839966,143
"3196","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"sin_rfr_partial","sentence",-0.286247611045837,144
"3197","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"sin_rfr_partial","sentence",0.268560528755188,145
"3198","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"sin_rfr_partial","sentence",0.712822794914246,146
"3199","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"sin_rfr_partial","sentence",-0.129307210445404,147
"3200","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"sin_rfr_partial","sentence",0.717872738838196,148
"3201","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"sin_rfr_partial","sentence",0.50490927696228,149
"3202","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"sin_rfr_partial","sentence",-0.668302714824677,150
"3203","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"sin_rfr_partial","sentence",0.491690754890442,151
"3204","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"sin_rfr_partial","sentence",-0.333159625530243,152
"3205","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"sin_rfr_partial","sentence",0.734999656677246,153
"3206","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"sin_rfr_partial","sentence",-0.582281649112701,154
"3207","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"sin_rfr_partial","sentence",0.101866841316223,155
"3208","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"sin_rfr_partial","sentence",-0.274908065795898,156
"3209","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"sin_rfr_partial","sentence",-0.224580764770508,157
"3210","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"sin_rfr_partial","sentence",0.717124462127686,158
"3211","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"sin_rfr_partial","sentence",0.529890298843384,159
"3212","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"sin_rfr_partial","sentence",0.497338175773621,160
"3213","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"sin_rfr_partial","sentence",0.0044710636138916,161
"3214","linear_rise","word",0.28536364928298,0.469819768572671,"sin_rfr_partial","sentence",-0.619094461202621,162
"3215","linear_fall","word",-0.640355368341328,0.337475679048806,"sin_rfr_partial","sentence",0.774397015571594,163
"3216","linear_low","word",-0.623718081127613,0.347507769446827,"sin_rfr_partial","sentence",0.539320945739746,164
"3217","linear_middle","word",-0.139504583467037,0.502979202761916,"sin_rfr_partial","sentence",-0.687606304883957,165
"3218","linear_high","word",0.493013742456742,0.437973548408927,"sin_rfr_partial","sentence",-0.170464277267456,166
"3219","exp_rise_convex","word",0.203012814420626,0.52000459927804,"sin_rfr_partial","sentence",-0.699643403291702,167
"3220","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"sin_rfr_partial","sentence",0.028355598449707,168
"3221","exp_rise_concave","word",0.288466101666109,0.499577465660121,"sin_rfr_partial","sentence",0.711687326431274,169
"3222","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"sin_rfr_partial","sentence",0.694725155830383,170
"3223","sin_fr_full","word",-0.201147683443279,0.533680802135815,"sin_rfr_partial","sentence",-0.325368821620941,171
"3224","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"sin_rfr_partial","sentence",0.728918671607971,172
"3225","sin_rf_full","word",-0.433179388489198,0.443559526147244,"sin_rfr_partial","sentence",0.566123962402344,173
"3226","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"sin_rfr_partial","sentence",-0.0018925666809082,174
"3227","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"sin_rfr_partial","sentence",-0.221336245536804,175
"3228","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"sin_rfr_partial","sentence",-0.444099724292755,176
"3229","sin_frf_full","word",-0.522522181477569,0.381217321610297,"sin_rfr_partial","sentence",-0.216645240783691,177
"3230","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"sin_rfr_partial","sentence",-0.150824785232544,178
"3231","sin_frfr","word",-0.395940932795542,0.468940590295753,"sin_rfr_partial","sentence",0.530188798904419,179
"3232","sin_rfrf","word",-0.527829751235629,0.353296459271676,"sin_rfr_partial","sentence",-0.182419657707214,180
"3233","logistic_rise","word",0.0979851871865605,0.560454148621913,"sin_rfr_partial","sentence",-0.216520369052887,181
"3234","logistic_fall","word",-0.627107820037855,0.296140265246359,"sin_rfr_partial","sentence",-0.238072514533997,182
"3235","positive_change_full","word",-0.236621252919009,0.511979607124353,"sin_rfr_partial","sentence",0.54444944858551,183
"3236","positive_change_partial","word",-0.306627731531038,0.503519106896508,"sin_rfr_partial","sentence",-0.388831675052643,184
"3237","negative_change_full","word",-0.467557365057665,0.443556770786925,"sin_rfr_partial","sentence",-0.457856833934784,185
"3238","negative_change_partial","word",-0.188471886064481,0.544726699676091,"sin_rfr_partial","sentence",0.00295627117156982,186
"3239","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"sin_rfr_partial","sentence",0.103975892066956,187
"3240","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"sin_rfr_partial","sentence",0.597773671150208,188
"3241","linear_rise","sentence",0.331391079231687,0.502230032329517,"sin_rfr_partial","sentence",-0.754582405090332,189
"3242","linear_fall","sentence",-0.428191805514721,0.401118003818491,"sin_rfr_partial","sentence",-0.138703167438507,190
"3243","linear_low","sentence",-0.587170343743552,0.30327305703483,"sin_rfr_partial","sentence",0.543305277824402,191
"3244","linear_middle","sentence",0.0990127240299085,0.560543242407224,"sin_rfr_partial","sentence",0.166488766670227,192
"3245","linear_high","sentence",0.58895254155638,0.379197317671624,"sin_rfr_partial","sentence",-0.431030333042145,193
"3246","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"sin_rfr_partial","sentence",-0.510001480579376,194
"3247","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"sin_rfr_partial","sentence",0.0686700344085693,195
"3248","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"sin_rfr_partial","sentence",0.648529767990112,196
"3249","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"sin_rfr_partial","sentence",-0.794005289673805,197
"3250","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"sin_rfr_partial","sentence",0.739655256271362,198
"3251","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"sin_rfr_partial","sentence",0.479168295860291,199
"3252","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"sin_rfr_partial","sentence",-0.7007856965065,200
"3253","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"sin_rfr_partial","sentence",0.656179666519165,201
"3254","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"sin_rfr_partial","sentence",0.668636083602905,202
"3255","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"sin_rfr_partial","sentence",-0.742561340332031,203
"3256","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"sin_rfr_partial","sentence",-0.640762686729431,204
"3257","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"sin_rfr_partial","sentence",-0.740845263004303,205
"3258","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"sin_rfr_partial","sentence",0.600912094116211,206
"3259","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"sin_rfr_partial","sentence",0.372385621070862,207
"3260","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"sin_rfr_partial","sentence",-0.106931924819946,208
"3261","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"sin_rfr_partial","sentence",0.582176208496094,209
"3262","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"sin_rfr_partial","sentence",-0.348424196243286,210
"3263","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"sin_rfr_partial","sentence",-0.214631855487823,211
"3264","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"sin_rfr_partial","sentence",0.427550554275513,212
"3265","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"sin_rfr_partial","sentence",-0.713879227638245,213
"3266","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"sin_rfr_partial","sentence",0.319597244262695,214
"3267","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"sin_rfr_partial","sentence",0.197940468788147,215
"3268","linear_rise","word",0.28536364928298,0.469819768572671,"sin_rfr_partial","sentence",-0.271167099475861,216
"3269","linear_fall","word",-0.640355368341328,0.337475679048806,"sin_rfr_partial","sentence",-0.463391244411469,217
"3270","linear_low","word",-0.623718081127613,0.347507769446827,"sin_rfr_partial","sentence",0.306148290634155,218
"3271","linear_middle","word",-0.139504583467037,0.502979202761916,"sin_frf_full","sentence",-0.180613577365875,1
"3272","linear_high","word",0.493013742456742,0.437973548408927,"sin_frf_full","sentence",-0.495796680450439,2
"3273","exp_rise_convex","word",0.203012814420626,0.52000459927804,"sin_frf_full","sentence",0.356412410736084,3
"3274","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"sin_frf_full","sentence",0.655762672424316,4
"3275","exp_rise_concave","word",0.288466101666109,0.499577465660121,"sin_frf_full","sentence",-0.574887812137604,5
"3276","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"sin_frf_full","sentence",-0.470798492431641,6
"3277","sin_fr_full","word",-0.201147683443279,0.533680802135815,"sin_frf_full","sentence",-0.2350093126297,7
"3278","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"sin_frf_full","sentence",-0.781795874238014,8
"3279","sin_rf_full","word",-0.433179388489198,0.443559526147244,"sin_frf_full","sentence",-0.736446440219879,9
"3280","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"sin_frf_full","sentence",0.484004974365234,10
"3281","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"sin_frf_full","sentence",-0.738651841878891,11
"3282","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"sin_frf_full","sentence",-0.804045617580414,12
"3283","sin_frf_full","word",-0.522522181477569,0.381217321610297,"sin_frf_full","sentence",0.573026657104492,13
"3284","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"sin_frf_full","sentence",0.62840735912323,14
"3285","sin_frfr","word",-0.395940932795542,0.468940590295753,"sin_frf_full","sentence",0.623768448829651,15
"3286","sin_rfrf","word",-0.527829751235629,0.353296459271676,"sin_frf_full","sentence",-0.717849940061569,16
"3287","logistic_rise","word",0.0979851871865605,0.560454148621913,"sin_frf_full","sentence",-0.406944870948792,17
"3288","logistic_fall","word",-0.627107820037855,0.296140265246359,"sin_frf_full","sentence",-0.65159884095192,18
"3289","positive_change_full","word",-0.236621252919009,0.511979607124353,"sin_frf_full","sentence",-0.393164873123169,19
"3290","positive_change_partial","word",-0.306627731531038,0.503519106896508,"sin_frf_full","sentence",-0.695331543684006,20
"3291","negative_change_full","word",-0.467557365057665,0.443556770786925,"sin_frf_full","sentence",0.306849002838135,21
"3292","negative_change_partial","word",-0.188471886064481,0.544726699676091,"sin_frf_full","sentence",-0.734908878803253,22
"3293","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"sin_frf_full","sentence",-0.628234773874283,23
"3294","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"sin_frf_full","sentence",0.612871408462524,24
"3295","linear_rise","sentence",0.331391079231687,0.502230032329517,"sin_frf_full","sentence",0.563420534133911,25
"3296","linear_fall","sentence",-0.428191805514721,0.401118003818491,"sin_frf_full","sentence",0.203824639320374,26
"3297","linear_low","sentence",-0.587170343743552,0.30327305703483,"sin_frf_full","sentence",-0.0552443861961365,27
"3298","linear_middle","sentence",0.0990127240299085,0.560543242407224,"sin_frf_full","sentence",0.0094606876373291,28
"3299","linear_high","sentence",0.58895254155638,0.379197317671624,"sin_frf_full","sentence",-0.0188367962837219,29
"3300","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"sin_frf_full","sentence",0.612082719802856,30
"3301","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"sin_frf_full","sentence",-0.73443666100502,31
"3302","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"sin_frf_full","sentence",0.359005928039551,32
"3303","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"sin_frf_full","sentence",0.0431807041168213,33
"3304","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"sin_frf_full","sentence",-0.718983054161072,34
"3305","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"sin_frf_full","sentence",-0.548693418502808,35
"3306","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"sin_frf_full","sentence",0.166006922721863,36
"3307","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"sin_frf_full","sentence",-0.688697963953018,37
"3308","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"sin_frf_full","sentence",0.469543814659119,38
"3309","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"sin_frf_full","sentence",-0.391974031925201,39
"3310","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"sin_frf_full","sentence",0.626573324203491,40
"3311","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"sin_frf_full","sentence",0.707122206687927,41
"3312","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"sin_frf_full","sentence",-0.602797329425812,42
"3313","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"sin_frf_full","sentence",0.137842297554016,43
"3314","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"sin_frf_full","sentence",-0.778539538383484,44
